customer_id,recency_days,frequency,monetary,segment
17351,36,3,587.15,Regular
17353,129,2,1740.00,At Risk
17354,50,1,1393.06,Regular
17356,311,1,178.22,Lost
17357,24,2,388.14,New
17358,303,2,365.85,Lost
17359,11,1,127.86,New
17360,17,3,585.79,New
17361,49,3,488.20,Regular
17362,239,2,312.23,Lost
17364,0,11,4481.18,VIP
17365,12,8,4801.56,Loyal
17367,238,1,168.40,Lost
17368,23,8,1912.67,Loyal
17370,72,4,446.18,Regular
17371,17,3,423.89,New
17372,40,8,1342.68,Loyal
17373,40,4,646.92,Regular
17374,218,2,495.77,Lost
17375,199,3,400.10,Lost
17376,70,2,203.20,Regular
17377,23,20,4100.92,VIP
17379,11,1,404.66,New
17381,8,29,20275.61,VIP
17382,65,1,65.40,Regular
17383,4,1,199.29,New
17384,19,2,336.40,New
17385,14,1,261.11,New
17386,7,6,2686.42,Loyal
17387,19,2,784.11,New
17388,77,4,1259.56,Regular
17389,0,34,31833.68,VIP
17391,163,2,508.80,At Risk
17392,306,2,457.91,Lost
17394,219,1,203.87,Lost
17396,39,8,7330.80,Loyal
17397,22,2,696.41,New
17398,114,3,653.38,At Risk
17400,126,5,2129.96,At Risk
17402,4,13,2633.85,VIP
17403,36,1,281.62,Regular
17404,4,15,31906.82,VIP
17405,1,3,1031.41,New
17406,333,3,2200.42,Lost
17408,163,1,32.65,At Risk
17409,184,2,771.85,Lost
17410,16,5,1214.72,Loyal
17411,12,3,778.94,New
17412,2,7,1258.06,Loyal
17414,43,2,778.00,Regular
17415,79,1,507.84,Regular
17416,29,7,6893.42,Loyal
17418,42,2,463.46,Regular
17419,11,12,4226.57,VIP
17420,50,3,598.83,Regular
17422,16,6,1979.37,Loyal
17423,46,2,698.41,Regular
17425,19,2,759.17,New
17426,8,6,5037.26,Loyal
17427,71,1,100.80,Regular
17428,0,28,17256.85,VIP
17429,128,3,524.92,At Risk
17430,32,2,265.76,Regular
17431,313,1,403.30,Lost
17432,18,2,365.76,New
17433,88,1,303.16,Regular
17434,2,7,2373.82,Loyal
17436,1,2,216.30,New
17438,253,1,388.45,Lost
17440,156,3,186.42,At Risk
17442,36,6,2248.56,Loyal
17443,219,1,534.24,Lost
17444,147,3,2940.04,At Risk
17446,176,2,120.90,At Risk
17447,40,2,541.53,Regular
17449,2,7,2520.86,Loyal
17450,8,46,194550.79,VIP
17451,1,7,1721.40,Loyal
17453,17,2,486.72,New
17454,192,4,517.53,Lost
17455,203,1,131.70,Lost
17456,365,1,249.86,Lost
17457,126,5,1737.70,At Risk
17458,15,1,316.50,New
17459,43,2,657.30,Regular
17460,94,6,622.43,At Risk
17461,22,3,757.46,New
17462,60,2,675.69,Regular
17463,16,5,1896.41,Loyal
17464,158,1,289.96,At Risk
17466,10,2,763.28,New
17468,10,2,137.00,New
17469,16,5,1870.97,Loyal
17470,44,5,1125.07,Loyal
17472,191,3,710.29,Lost
17475,79,1,194.37,Regular
17480,77,1,511.82,Regular
17481,3,4,1255.59,New
17483,65,3,414.04,Regular
17486,261,1,396.87,Lost
17489,58,2,376.64,Regular
17490,0,7,2092.32,Loyal
17491,1,10,3558.87,VIP
17492,248,1,374.57,Lost
17495,7,2,497.56,New
17496,358,1,271.05,Lost
17498,75,1,272.22,Regular
17499,289,1,622.88,Lost
17500,17,3,1138.00,New
17501,220,2,288.60,Lost
17502,9,4,689.10,New
17503,2,2,558.96,New
17504,206,9,2997.03,Lost
17505,161,2,1145.84,At Risk
17506,75,1,302.20,Regular
17507,261,2,605.58,Lost
17508,280,1,387.31,Lost
17509,57,8,6115.14,Loyal
17510,24,1,308.48,New
17511,2,31,91062.38,VIP
17512,28,10,2924.99,VIP
17513,72,1,513.20,Regular
17514,128,1,208.65,At Risk
17515,31,4,639.02,Regular
17516,15,5,768.08,Loyal
17517,308,1,153.94,Lost
17519,17,6,1844.02,Loyal
17520,53,1,546.81,Regular
17521,29,3,723.21,New
17522,1,5,1070.71,Loyal
17523,11,4,652.74,New
17524,361,1,145.00,Lost
17525,359,1,422.70,Lost
17526,4,4,1195.90,New
17527,53,4,939.37,Regular
17528,1,8,3628.50,Loyal
17530,1,10,2385.00,VIP
17531,190,1,296.70,Lost
17534,53,1,223.36,Regular
17535,280,1,164.40,Lost
17536,177,1,76.50,At Risk
17537,29,2,897.62,New
17538,25,1,98.42,New
17540,24,2,578.90,New
17542,269,1,170.75,Lost
17545,43,3,645.96,Regular
17548,233,1,103.30,Lost
17549,23,2,148.86,New
17550,197,3,267.16,Lost
17551,359,1,306.84,Lost
17552,60,4,930.41,Regular
17553,129,1,1487.60,At Risk
17554,1,5,1952.45,Loyal
17555,19,2,483.26,New
17556,205,1,157.90,Lost
17557,14,3,541.46,New
17560,94,4,854.95,At Risk
17561,19,1,167.62,New
17562,14,7,1122.38,Loyal
17564,24,3,454.01,New
17566,8,2,901.21,New
17567,7,8,4331.48,Loyal
17569,332,1,344.14,Lost
17571,50,4,1498.51,Regular
17572,71,4,226.75,Regular
17573,29,3,380.60,New
17574,242,1,185.65,Lost
17576,8,19,3622.68,VIP
17578,218,1,143.46,Lost
17579,4,3,448.90,New
17580,252,3,215.72,Lost
17581,0,25,11045.04,VIP
17582,236,1,175.27,Lost
17584,7,2,1242.30,New
17585,109,4,1133.07,At Risk
17588,100,3,1240.20,At Risk
17589,60,4,2404.17,Regular
17590,2,3,1479.22,New
17591,73,7,2225.97,Loyal
17593,3,5,3927.34,Loyal
17594,85,2,993.18,Regular
17595,12,2,388.79,New
17596,23,7,2827.93,Loyal
17597,213,1,2044.37,Lost
17600,17,1,161.67,New
17601,239,1,116.01,Lost
17602,2,6,5102.97,Loyal
17603,78,1,394.72,Regular
17604,217,2,309.36,Lost
17608,33,2,193.42,Regular
17609,40,5,1112.22,Loyal
17611,7,15,3984.22,VIP
17612,53,6,2048.45,Loyal
17613,22,14,4559.15,VIP
17614,57,1,390.07,Regular
17615,130,3,329.60,At Risk
17616,173,3,571.20,At Risk
17618,5,3,971.58,New
17619,312,1,218.52,Lost
17620,59,1,81.44,Regular
17621,21,3,1379.90,New
17623,32,1,527.05,Regular
17624,14,2,843.48,New
17625,18,4,2047.00,New
17628,81,1,75.75,Regular
17629,5,8,1814.12,Loyal
17630,169,2,503.60,At Risk
17631,1,3,528.33,New
17633,31,4,1324.84,Regular
17634,36,9,2361.97,Loyal
17636,19,1,285.56,New
17637,31,2,547.06,Regular
17639,276,1,108.50,Lost
17640,86,1,621.66,Regular
17642,119,2,712.29,At Risk
17643,373,1,101.55,Lost
17644,1,11,2895.64,VIP
17646,219,3,1008.39,Lost
17647,65,1,133.06,Regular
17648,60,4,1797.50,Regular
17649,138,1,868.49,At Risk
17650,21,1,166.08,New
17651,11,10,3945.00,VIP
17652,25,12,4867.72,VIP
17653,36,4,1207.56,Regular
17654,277,1,117.55,Lost
17655,10,7,2638.94,Loyal
17656,73,5,1674.69,Loyal
17658,25,2,595.42,New
17659,17,12,2999.46,VIP
17660,141,1,196.00,At Risk
17663,25,7,1802.91,Loyal
17664,18,2,604.64,New
17666,3,2,728.16,New
17667,66,5,2055.51,Loyal
17668,1,2,347.75,New
17669,42,7,3406.72,Loyal
17670,227,1,205.70,Lost
17671,15,4,1572.71,New
17672,50,2,3178.17,Regular
17673,1,6,1629.12,Loyal
17674,74,2,551.04,Regular
17675,1,31,20374.28,VIP
17676,4,6,1387.68,Loyal
17677,1,30,16363.23,VIP
17678,263,1,298.11,Lost
17679,52,2,1992.11,Regular
17680,23,1,184.40,New
17682,10,6,2474.33,Loyal
17684,43,1,239.41,Regular
17685,16,7,3191.53,Loyal
17686,7,7,5739.46,Loyal
17690,30,15,4757.95,VIP
17691,358,2,290.40,Lost
17692,127,4,740.94,At Risk
17693,137,1,200.47,At Risk
17694,141,1,283.12,At Risk
17695,131,2,765.34,At Risk
17696,38,8,2285.71,Loyal
17697,236,1,338.95,Lost
17698,260,1,154.95,Lost
17700,16,4,2534.64,New
17701,252,1,417.95,Lost
17702,30,4,1824.37,New
17703,35,3,798.74,Regular
17704,168,2,885.19,At Risk
17705,3,9,1823.52,Loyal
17706,4,17,10504.49,VIP
17707,185,2,152.40,Lost
17708,187,2,267.08,Lost
17709,169,1,137.45,At Risk
17711,10,2,385.10,New
17712,44,1,522.91,Regular
17714,320,1,153.00,Lost
17715,200,1,326.40,Lost
17716,22,11,5655.99,VIP
17718,232,1,139.35,Lost
17719,37,15,5396.04,Loyal
17720,26,4,1195.94,New
17722,96,4,2424.04,At Risk
17723,127,6,3276.40,At Risk
17724,71,3,1033.00,Regular
17725,16,11,3439.08,VIP
17727,15,1,1060.25,New
17728,3,3,2876.01,New
17730,3,13,5298.48,VIP
17731,79,4,1240.11,Regular
17732,372,1,303.97,Lost
17733,38,2,692.19,Regular
17734,53,3,700.63,Regular
17735,2,19,13110.02,VIP
17736,9,3,377.44,New
17737,9,2,168.24,New
17738,19,4,1879.05,New
17739,11,7,2791.35,Loyal
17742,113,2,355.11,At Risk
17744,3,6,2322.40,Loyal
17746,240,1,110.25,Lost
17747,112,1,71.40,At Risk
17749,178,2,674.52,At Risk
17750,5,9,1797.57,Loyal
17752,359,1,80.64,Lost
17754,0,5,1772.26,Loyal
17757,1,30,5605.29,VIP
17758,19,8,3456.70,Loyal
17759,17,3,834.99,New
17760,21,2,287.59,New
17761,32,1,712.78,Regular
17763,263,1,15.00,Lost
17764,50,2,818.82,Regular
17765,158,3,371.88,At Risk
17767,15,1,271.20,New
17768,8,3,2273.18,New
17769,12,10,3997.98,VIP
17770,198,5,1143.27,Lost
17771,56,2,245.81,Regular
17772,10,2,182.77,New
17774,96,4,1225.41,At Risk
17775,254,1,56.40,Lost
17777,24,3,665.86,New
17779,21,3,658.57,New
17781,159,2,188.02,At Risk
17783,72,2,283.47,Regular
17785,53,1,131.94,Regular
17786,85,2,278.74,Regular
17787,152,4,1865.19,At Risk
17788,73,2,1117.90,Regular
17789,281,1,225.90,Lost
17790,26,14,1965.55,VIP
17791,29,1,106.10,New
17793,25,1,323.04,New
17795,179,2,350.39,At Risk
17796,40,4,697.90,Regular
17797,22,3,780.43,New
17799,22,10,3055.93,VIP
17800,37,9,1199.01,Loyal
17802,82,3,1285.04,Regular
17805,73,1,512.31,Regular
17806,11,1,546.04,New
17809,16,12,5411.91,VIP
17811,4,39,7837.73,VIP
17812,12,4,732.16,New
17813,14,5,1770.88,Loyal
17816,36,4,36.56,Regular
17817,4,3,387.68,New
17819,71,7,3704.87,Loyal
17824,51,1,298.40,Regular
17827,5,5,1995.46,Loyal
17828,22,4,1820.09,New
17829,298,1,889.24,Lost
17830,1,3,398.70,New
17831,33,1,35.40,Regular
17832,49,1,155.37,Regular
17835,2,3,350.64,New
17836,47,1,110.21,Regular
17837,42,8,1593.38,Loyal
17838,26,5,2779.30,Loyal
17839,42,1,338.80,Regular
17841,1,124,40991.57,VIP
17843,303,1,205.48,Lost
17844,106,1,51.56,At Risk
17846,85,1,2033.10,Regular
17848,81,9,901.20,Loyal
17849,218,4,605.80,Lost
17850,372,34,5391.21,Lost
17852,11,2,114.34,New
17854,185,2,311.26,Lost
17855,372,1,208.97,Lost
17856,1,4,1418.03,New
17857,4,23,26879.04,VIP
17858,5,12,5155.66,VIP
17859,304,1,148.21,Lost
17860,368,1,252.80,Lost
17861,3,8,2100.80,Loyal
17862,323,1,330.90,Lost
17863,59,6,3160.00,Loyal
17864,12,3,597.50,New
17865,30,20,10526.32,VIP
17866,142,1,329.65,At Risk
17867,30,6,1197.10,Loyal
17869,107,5,428.18,At Risk
17870,2,12,1894.35,VIP
17871,204,1,155.90,Lost
17873,80,5,1859.16,Loyal
17874,185,6,683.46,Lost
17877,170,1,237.61,At Risk
17878,43,1,379.45,Regular
17879,173,1,178.52,At Risk
17880,364,1,458.92,Lost
17881,304,1,133.35,Lost
17883,3,4,671.77,New
17884,3,4,717.45,New
17885,12,1,190.19,New
17886,31,3,899.61,Regular
17887,129,1,111.35,At Risk
17888,21,8,726.05,Loyal
17889,212,2,203.87,Lost
17890,322,2,602.09,Lost
17891,162,1,203.86,At Risk
17892,56,3,244.10,Regular
17893,225,1,112.25,Lost
17894,71,8,1119.81,Loyal
17895,44,1,98.00,Regular
17896,23,1,256.32,New
17897,172,3,566.60,At Risk
17898,85,2,152.06,Regular
17899,159,1,155.80,At Risk
17900,190,2,112.20,Lost
17901,29,1,110.38,New
17904,21,1,191.67,New
17905,71,4,800.24,Regular
17906,247,1,72.90,Lost
17908,373,1,243.28,Lost
17911,9,1,366.23,New
17912,310,5,311.01,Lost
17913,58,2,411.60,Regular
17914,3,1,336.43,New
17917,45,3,341.28,Regular
17919,88,1,1304.04,Regular
17920,4,17,4204.10,VIP
17921,64,4,826.52,Regular
17923,282,1,207.50,Lost
17924,11,7,2962.50,Loyal
17925,372,1,244.08,Lost
17926,133,2,397.29,At Risk
17928,45,2,212.54,Regular
17929,11,4,843.00,New
17930,35,5,1740.48,Loyal
17931,134,2,408.36,At Risk
17932,29,3,1331.57,New
17934,51,2,704.25,Regular
17935,138,2,145.79,At Risk
17936,5,1,389.84,New
17937,8,7,4301.22,Loyal
17939,159,1,99.14,At Risk
17940,49,10,4106.44,Loyal
17941,130,1,304.56,At Risk
17942,7,1,77.50,New
17946,233,2,149.58,Lost
17947,37,1,176.68,Regular
17948,147,1,358.56,At Risk
17949,1,45,58510.48,VIP
17950,72,3,482.20,Regular
17951,39,3,1008.54,Regular
17954,5,12,2332.72,VIP
17955,198,4,557.30,Lost
17956,249,1,12.75,Lost
17957,66,1,111.68,Regular
17958,116,1,508.46,At Risk
17960,171,1,73.78,At Risk
17961,21,39,1296.44,VIP
17962,142,1,102.83,At Risk
17964,31,2,471.70,Regular
17965,37,14,2622.57,Loyal
17966,37,5,1098.43,Loyal
17967,371,1,123.07,Lost
17968,373,1,277.35,Lost
17969,166,2,228.20,At Risk
17970,211,1,582.59,Lost
17972,241,1,136.04,Lost
17973,51,1,337.04,Regular
17974,24,3,740.79,New
17975,15,13,4488.81,VIP
17976,372,1,353.19,Lost
17977,29,1,288.14,New
17978,365,1,300.92,Lost
17979,35,4,757.71,Regular
17980,165,3,811.45,At Risk
17984,145,1,152.68,At Risk
17985,22,1,634.95,New
17986,56,1,20.80,Regular
17987,185,1,198.57,Lost
17988,11,7,201.12,Loyal
17990,236,3,630.84,Lost
17991,225,2,93.35,Lost
17994,121,4,678.49,At Risk
17995,281,1,76.10,Lost
17997,74,8,1970.67,Loyal
17999,37,2,382.06,Regular
18001,12,2,417.23,New
18004,362,1,169.47,Lost
18005,3,2,249.72,New
18006,23,1,444.68,New
18008,70,9,2116.19,Loyal
18009,235,1,257.34,Lost
18010,256,1,174.80,Lost
18011,373,1,102.79,Lost
18013,155,2,187.29,At Risk
18014,28,1,166.42,New
18015,4,1,120.03,New
18016,32,5,1483.56,Loyal
18017,81,3,523.00,Regular
18018,108,2,122.14,At Risk
18019,51,1,38.45,Regular
18022,35,1,668.11,Regular
18024,152,2,389.78,At Risk
18027,98,1,115.31,At Risk
18030,4,2,230.65,New
18032,334,1,73.50,Lost
18033,65,1,97.97,Regular
18034,21,2,422.88,New
18035,35,3,730.40,Regular
18036,32,3,405.62,Regular
18037,154,6,70.02,At Risk
18040,19,2,357.20,New
18041,11,21,4183.39,VIP
18042,53,1,165.05,Regular
18043,24,3,559.51,New
18044,4,10,2088.60,VIP
18045,45,1,189.40,Regular
18048,203,2,172.29,Lost
18050,359,1,74.40,Lost
18053,70,1,300.02,Regular
18055,7,10,6784.19,VIP
18056,288,1,363.65,Lost
18058,9,1,170.16,New
18059,23,3,306.46,New
18061,21,10,2119.41,VIP
18062,173,3,720.52,At Risk
18064,133,2,814.00,At Risk
18065,5,14,2392.83,VIP
18066,75,1,318.00,Regular
18067,40,1,396.33,Regular
18068,289,1,101.70,Lost
18069,26,5,2036.67,Loyal
18071,257,2,453.00,Lost
18072,185,1,247.44,Lost
18073,114,12,3877.52,At Risk
18074,373,1,489.60,Lost
18075,23,10,2611.75,VIP
18077,8,11,2633.01,VIP
18078,217,2,336.13,Lost
18079,45,4,3651.97,Regular
18080,18,2,1231.50,New
18081,36,3,343.45,Regular
18082,25,1,703.37,New
18084,16,1,90.48,New
18085,330,2,689.95,Lost
18086,274,1,101.34,Lost
18087,98,2,4055.72,At Risk
18088,61,1,167.67,Regular
18092,2,11,9068.26,VIP
18093,93,4,2106.52,At Risk
18094,81,7,3017.30,Loyal
18095,312,2,580.05,Lost
18096,11,3,911.15,New
18097,7,6,2697.80,Loyal
18099,127,1,168.31,At Risk
18101,11,2,223.65,New
18102,0,60,259657.30,VIP
18104,37,1,754.64,Regular
18105,37,1,113.48,Regular
18106,329,1,430.70,Lost
18108,254,1,271.00,Lost
18109,1,26,8052.97,VIP
18110,19,1,236.30,New
18112,12,2,352.69,New
18113,368,1,76.32,Lost
18114,290,1,220.10,Lost
18116,67,8,1418.03,Loyal
18117,25,1,320.72,New
18118,10,26,5653.82,VIP
18119,367,1,181.12,Lost
18120,214,1,111.15,Lost
18121,149,2,673.10,At Risk
18122,8,6,1826.21,Loyal
18123,24,2,589.44,New
18125,29,4,1142.99,New
18126,60,1,206.83,Regular
18127,19,3,348.73,New
18129,243,1,112.55,Lost
18130,15,3,1059.39,New
18133,212,1,931.50,Lost
18135,29,5,681.91,Loyal
18136,63,3,784.33,Regular
18138,295,1,152.65,Lost
18139,17,6,8438.34,Loyal
18142,157,2,1019.52,At Risk
18143,116,2,1000.16,At Risk
18144,7,12,2888.75,VIP
18145,12,4,2861.55,New
18146,140,2,160.35,At Risk
18147,45,2,179.34,Regular
18149,50,3,612.08,Regular
18150,32,3,566.58,Regular
18151,134,2,653.35,At Risk
18154,3,2,399.19,New
18155,75,3,371.62,Regular
18156,12,2,734.94,New
18158,9,2,453.40,New
18159,301,1,530.15,Lost
18160,57,2,638.06,Regular
18161,15,5,1618.69,Loyal
18164,37,1,399.65,Regular
18165,177,1,302.46,At Risk
18167,23,3,1384.86,New
18168,176,6,1169.94,At Risk
18169,60,1,202.65,Regular
18170,33,3,980.31,Regular
18171,58,5,1231.31,Loyal
18172,14,20,7561.68,VIP
18173,86,4,2106.84,Regular
18174,7,1,104.00,New
18176,358,1,476.35,Lost
18177,31,6,1341.42,Loyal
18178,128,4,1590.81,At Risk
18179,9,6,1793.17,Loyal
18180,4,6,1843.75,Loyal
18181,24,1,382.80,New
18183,227,2,632.07,Lost
18184,15,1,49.80,New
18185,249,1,304.25,Lost
18188,15,3,2001.04,New
18189,77,2,1090.24,Regular
18190,192,2,284.46,Lost
18191,261,1,207.80,Lost
18192,71,1,957.97,Regular
18193,165,1,243.76,At Risk
18194,82,1,973.84,Regular
18196,95,2,689.13,At Risk
18198,4,17,5425.56,VIP
18200,106,1,163.80,At Risk
18202,199,3,1396.99,Lost
18203,157,1,160.42,At Risk
18204,71,3,1993.70,Regular
18205,36,2,517.36,Regular
18209,28,1,139.10,New
18210,1,6,2621.38,Loyal
18211,25,5,600.07,Loyal
18212,326,1,248.42,Lost
18213,236,1,232.48,Lost
18215,89,1,299.34,Regular
18216,31,1,481.75,Regular
18217,29,2,621.75,New
18218,211,2,662.08,Lost
18219,2,10,2069.77,VIP
18220,226,1,305.28,Lost
18221,22,5,1041.61,Loyal
18222,92,1,443.00,At Risk
18223,4,14,6484.54,VIP
18224,263,1,158.95,Lost
18225,3,12,5509.12,VIP
18226,44,11,5228.05,Loyal
18227,217,1,93.75,Lost
18228,56,2,779.90,Regular
18229,11,20,7276.90,VIP
18230,9,7,2810.20,Loyal
18231,192,5,2083.27,Lost
18232,81,4,592.97,Regular
18233,325,1,440.00,Lost
18235,71,3,1796.48,Regular
18236,29,6,882.24,Loyal
18237,2,5,987.10,Loyal
18239,218,5,1561.61,Lost
18240,46,1,422.58,Regular
18241,9,17,2073.09,VIP
18242,72,4,2232.49,Regular
18245,7,7,2567.06,Loyal
18246,23,2,596.10,New
18248,122,2,804.02,At Risk
18249,17,1,95.34,New
18250,310,1,349.27,Lost
18251,87,1,4314.72,Regular
18252,50,2,526.67,Regular
18255,89,1,103.30,Regular
18257,39,8,2337.63,Loyal
18259,24,3,2338.60,New
18260,172,6,2643.20,At Risk
18261,43,2,324.24,Regular
18262,140,1,149.48,At Risk
18263,25,3,1213.16,New
18265,72,2,801.51,Regular
18268,134,1,25.50,At Risk
18269,366,1,168.60,Lost
18270,38,2,283.15,Regular
18272,2,6,3078.58,Loyal
18273,2,3,204.00,New
18274,30,1,175.92,New
18276,43,1,335.86,Regular
18277,58,1,110.38,Regular
18278,73,1,173.90,Regular
18280,277,1,180.60,Lost
18281,180,1,80.82,At Risk
18282,7,2,178.05,New
18283,3,16,2094.88,VIP
18287,42,3,1837.28,Regular
